Calendar_date,day_of_week_num,route_id,bus_id,stop_sequence,arrival_delay,dwell_time,travel_time_for_previous_section,scheduled_travel_time,upstream_stop_delay,origin_delay,previous_bus_delay,previous_trip_travel_time,traffic_condition,recurrent_delay,weather,temperature,day_of_week,time_of_day,factor(weather)Light_Rain,factor(weather)Light_Snow,factor(weather)Normal,factor(weather)Rain,factor(weather)Snow,factor(temperature)Cold,factor(temperature)Extra_cold,factor(temperature)Normal,factor(day_of_week)weekday,factor(day_of_week)weekend,factor(time_of_day)Afternoon_peak,factor(time_of_day)Morning_peak,factor(time_of_day)Off-peak
2022-04-10,6,4,41369,12,164,27,52,107,180,65,640,65,42.666668,43.021053,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-04,5,4,41354,5,67,27,79,104,15,76,315,99,104.333336,95.92538,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-11,5,4,41725,4,492,0,42,156,562,314,-23,85,85.666664,87.97475,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-29,1,4,45542,17,195,89,115,108,102,58,116,131,91.666664,82.86577,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-04-27,2,4,44410,9,370,47,113,66,326,150,726,42,37.666668,40.86631,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-05,6,4,44416,5,428,80,108,104,363,307,123,97,95.666664,97.221375,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-11,2,4,45542,16,301,20,67,139,307,146,28,108,117.666664,104.50893,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-16,3,4,44065,11,102,23,110,146,164,54,218,58,62.333332,75.79444,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-08,4,4,41346,12,273,19,69,107,293,259,-53,32,37.666668,48.70303,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
2022-06-22,2,4,41726,9,178,84,58,66,124,26,208,30,41.333332,36.597633,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-26,5,4,45544,25,113,48,69,53,64,34,159,42,44.0,43.169014,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-19,5,4,45541,12,559,25,92,92,586,317,109,54,37.666668,38.313725,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-01-27,3,4,41366,1,0,0,0,180,37,37,104,243,184.33333,168.70967,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-07,3,4,41352,2,59,61,110,75,30,40,86,41,45.666668,46.16854,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
2022-04-26,1,4,41343,24,62,26,36,138,108,411,-94,77,80.333336,86.20979,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-26,3,4,41365,25,342,18,83,53,342,117,447,31,40.0,39.36875,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-20,6,4,44066,20,194,37,44,111,223,3,35,57,62.333332,49.604652,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-02-27,6,4,45531,9,6,70,69,66,-32,26,207,39,44.333332,38.94643,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-22,1,4,41358,22,-12,0,43,66,15,9,-22,47,44.666668,44.173912,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-01-25,1,4,44415,15,50,42,70,75,33,7,37,55,49.666668,48.22222,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-02-11,4,4,41353,26,286,19,48,81,296,21,40,63,59.0,63.34694,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-05-16,0,4,41343,3,49,21,47,55,45,36,92,67,52.0,40.80531,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-20,4,4,41364,18,75,63,74,87,11,9,419,111,89.666664,78.07143,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-11,2,4,41373,16,-15,12,58,159,22,12,20,87,107.0,106.46207,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-05-26,3,4,44413,14,51,35,75,139,88,20,597,107,101.333336,94.704666,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-10,4,4,44056,9,665,60,85,76,621,12,242,31,31.666666,39.91795,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-18,4,4,45537,9,62,41,83,66,51,18,33,46,38.333332,42.011906,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-29,6,4,44060,8,120,24,57,135,140,87,109,73,85.666664,86.72028,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-25,2,4,44058,15,59,48,121,87,45,92,-45,38,46.333332,55.247253,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-06,2,4,45534,20,213,59,42,111,216,43,137,41,43.666668,50.350426,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-22,1,4,45542,16,81,23,73,198,130,45,-22,114,138.33333,136.51765,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-03-03,3,4,45542,6,-99,22,113,68,-111,11,12,54,52.0,53.817074,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-27,2,4,45545,13,40,26,39,95,-5,24,189,88,84.333336,90.246574,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-21,1,4,44414,16,413,30,61,179,464,55,-1,113,115.666664,112.72115,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-13,3,4,41725,6,89,39,117,60,70,12,14,39,50.0,54.0,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-24,4,4,45536,25,155,20,59,43,144,88,72,32,32.666668,42.628788,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-13,4,4,41373,23,5,19,58,71,10,86,-99,40,41.333332,41.559807,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-02,0,4,44416,10,488,57,175,152,441,96,161,108,113.666664,113.5367,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-05,5,4,41362,9,86,36,86,66,69,20,51,33,45.0,40.309525,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-25,2,4,41344,11,-18,23,129,146,-1,13,22,94,73.0,78.69035,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-22,1,4,44057,5,146,27,104,86,90,6,149,100,97.333336,101.22642,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-02,2,4,41348,13,0,74,46,95,-67,8,85,80,94.333336,91.45946,Light Snow,Extra cold,weekday,OP,0,1,0,0,0,0,1,0,1,0,0,0,1
2022-05-14,5,4,41730,25,165,15,88,43,161,43,198,35,35.666668,38.714287,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-23,3,4,44067,2,187,68,105,90,162,237,-50,32,42.333332,53.900433,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-22,5,4,44057,15,58,37,89,87,62,8,195,54,51.333332,53.6,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-02-03,3,4,44413,7,51,26,45,112,63,4,5,65,75.0,75.5,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-25,1,4,41358,18,-2,12,76,87,12,10,83,86,99.0,77.833336,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-11,4,4,44069,18,34,69,117,101,-22,-4,77,50,75.0,87.46154,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-17,1,4,44410,22,31,14,66,96,49,86,270,40,44.333332,63.591305,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-11,4,4,41731,10,298,33,44,118,235,49,142,96,101.333336,108.59722,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-06,6,4,41349,18,117,16,80,87,113,69,266,83,82.666664,79.287674,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-29,1,4,41359,4,98,24,74,188,138,73,-26,91,121.0,117.322365,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-07,0,4,41733,15,-128,24,99,97,-92,8,155,71,56.0,53.025,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-04,4,4,45535,25,165,21,69,57,155,30,258,32,38.666668,46.13889,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-11,2,4,41363,8,111,16,59,135,70,43,86,137,106.0,93.79399,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-12,1,4,41356,21,710,19,51,127,758,598,209,58,71.0,68.98214,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-02,2,4,45531,11,-45,17,107,129,-9,5,31,63,63.0,75.53012,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-27,2,4,41724,4,238,35,40,188,305,342,118,107,148.66667,125.455696,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-02,2,4,41371,7,224,22,67,95,234,55,300,70,67.333336,66.90385,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-18,4,4,44069,12,297,54,107,107,281,28,350,72,60.333332,44.139534,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-26,1,4,41362,24,547,14,33,126,578,342,7,85,73.0,82.94444,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-10,3,4,41726,12,22,34,114,107,65,24,7,56,53.333332,42.622223,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-05,5,4,41353,20,507,35,34,93,520,291,221,56,45.666668,49.149254,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-12,3,4,41354,26,-95,13,23,58,-97,13,583,50,56.333332,52.61607,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-15,2,4,41369,12,486,33,138,123,544,469,840,49,37.333332,45.919643,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-23,6,4,41353,15,162,42,84,75,134,5,180,47,46.666668,52.458332,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-23,6,4,41353,22,187,12,48,73,176,111,-15,50,48.666668,49.142857,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-30,5,4,41731,17,201,36,120,93,171,62,550,70,86.333336,66.416664,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-19,5,4,41360,20,212,24,42,111,253,50,418,50,55.666668,49.59375,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-18,1,4,44062,17,209,41,82,78,168,25,135,61,54.0,58.1875,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-23,5,4,44415,4,67,20,34,156,127,104,109,105,86.0,86.10909,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-02,2,4,41367,20,150,25,42,129,194,-6,-76,51,48.666668,52.45714,Light Snow,Extra cold,weekday,OP,0,1,0,0,0,0,1,0,1,0,0,0,1
2022-04-02,5,4,44058,12,286,20,53,92,296,188,67,34,45.0,41.94737,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-10,1,4,41377,26,258,0,45,81,227,46,-101,50,69.333336,68.6758,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-16,0,4,45531,26,-9,16,32,66,-4,16,-43,52,51.0,55.705883,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-02,2,4,41360,23,-76,0,41,50,-56,28,29,40,38.333332,38.2,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-01-19,2,4,44417,11,27,26,123,129,68,29,127,66,92.0,80.166664,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-20,0,4,41364,1,-23,0,0,180,17,17,-58,105,117.333336,163.42857,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-06,2,4,41348,12,-99,20,74,107,-56,6,-56,34,48.0,49.312103,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-20,0,4,44065,27,-203,0,46,147,-102,224,43,51,47.333332,48.83889,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-15,6,4,41730,22,98,0,52,58,104,16,-24,42,59.0,43.44643,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-23,0,4,44065,21,160,51,70,117,176,27,299,50,59.0,63.445713,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-12,2,4,45537,25,180,22,114,63,181,186,-4,59,56.333332,44.0625,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-22,1,4,45544,13,82,58,33,107,46,205,268,118,115.0,87.66216,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-05-23,0,4,45532,10,119,22,47,135,101,26,354,115,123.666664,109.547485,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-26,5,4,41376,15,275,62,106,75,238,53,38,45,48.0,54.4,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-03,3,4,44413,4,36,18,52,156,66,10,-39,99,100.0,93.0,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-02,2,4,41353,22,-68,19,60,96,-62,6,-9,44,85.0,59.365852,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-01-21,4,4,44063,22,225,28,86,81,205,12,594,59,56.666668,60.833332,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-15,6,4,41363,11,482,33,118,146,529,280,-33,105,90.0,68.51755,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-06,6,4,44066,27,131,19,49,133,197,19,99,31,34.666668,45.086956,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-07,1,4,41350,4,-2,32,45,188,56,27,-65,107,121.666664,117.496155,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-10,4,4,41732,10,534,22,61,135,520,163,493,145,121.666664,109.145,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-21,5,4,41348,9,49,45,55,66,37,28,194,64,49.0,35.795776,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-17,6,4,45536,11,173,16,103,129,189,196,503,60,55.666668,68.237625,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-09,3,4,44063,7,11,25,38,95,20,12,75,67,68.0,74.24313,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-22,5,4,44057,21,-48,39,50,98,-29,13,319,55,59.666668,50.136364,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-04-23,5,4,41373,19,108,12,105,57,107,60,151,35,37.333332,40.88889,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-27,6,4,44066,22,448,0,51,73,477,57,354,50,45.666668,46.734695,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-29,5,4,41361,13,34,26,38,95,5,23,3,86,85.333336,95.46875,Light Rain,Normal,weekend,OP,1,0,0,0,0,0,0,1,0,1,0,0,1
2022-05-05,3,4,41345,1,95,0,0,180,23,23,-49,112,131.66667,156.535,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-01,1,4,41372,21,-16,45,64,108,-10,-5,48,55,58.666668,65.31507,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-16,6,4,41358,3,13,13,44,55,17,5,150,34,36.333332,42.625,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-17,3,4,45538,5,131,40,121,104,70,15,100,121,107.0,108.051285,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-25,1,4,44058,15,29,51,109,97,8,9,-75,56,67.666664,53.416668,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-06-04,5,4,44057,19,315,19,103,57,316,18,23,35,34.666668,40.00645,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-11,4,4,41379,11,-50,10,94,129,-10,7,79,52,60.666668,78.06383,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-17,3,4,44093,5,81,51,97,104,20,24,4,106,112.666664,109.9375,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-28,0,4,44062,26,183,23,43,81,163,-4,88,59,60.333332,63.911766,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-05,3,4,41729,20,405,60,48,111,399,15,102,46,49.0,51.3,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-17,4,4,41374,12,694,0,86,123,779,389,-43,26,32.666668,40.693333,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-23,2,4,45544,2,-13,48,156,90,-29,-5,23,49,45.333332,51.356163,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-21,4,4,41363,20,71,43,53,111,90,22,177,74,60.333332,56.363636,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-06-16,3,4,41368,25,-29,44,109,69,-41,32,247,39,46.333332,47.72549,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-23,2,4,44063,13,74,20,32,95,33,43,238,84,108.333336,79.89888,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-04,2,4,44059,16,-89,18,48,198,-14,17,-65,163,125.0,117.97661,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-23,2,4,45545,16,163,92,54,198,165,23,-11,165,130.0,120.88461,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-17,3,4,41733,22,168,20,66,89,183,22,433,79,61.666668,63.1,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-05,5,4,41364,21,57,30,46,98,78,7,54,41,56.666668,60.76389,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-19,3,4,41376,9,236,78,107,66,196,86,186,43,35.666668,36.70339,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-02-23,2,4,45535,1,-4,0,0,180,14,14,51,201,166.0,164.35527,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-04,0,4,45543,19,181,23,106,69,178,38,82,35,39.666668,45.5042,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-05-19,3,4,44413,6,125,37,118,60,97,136,268,36,54.666668,53.316093,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-23,2,4,44064,4,22,40,39,188,25,15,-88,111,129.33333,111.62162,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-07,5,4,41365,21,513,25,55,98,504,268,291,123,92.0,63.68944,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-03,3,4,41366,12,-49,16,75,107,0,92,185,90,58.333332,49.774193,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-24,3,4,44415,25,376,22,91,63,377,50,-19,45,48.333332,43.342857,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-19,6,4,41732,16,241,22,51,139,250,59,202,80,81.0,97.33645,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-20,4,4,44068,13,15,30,29,82,-9,29,-3,77,70.666664,72.80451,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-23,0,4,41345,4,29,41,34,188,59,203,452,160,148.0,115.07843,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-11,5,4,44412,14,408,20,66,124,416,432,-28,115,87.333336,88.75,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-16,2,4,45538,24,265,29,41,102,252,50,53,71,83.333336,79.0115,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-13,2,4,44063,11,36,24,99,129,84,8,136,63,67.666664,73.289474,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-12,1,4,41725,17,-7,60,156,108,-45,30,-17,77,78.333336,105.26316,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-18,4,4,44410,5,69,23,124,104,27,13,117,121,123.333336,103.604164,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-12,3,4,44065,12,612,33,64,123,665,424,21,34,53.0,46.677853,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-19,2,4,41362,6,152,30,169,52,127,46,34,47,59.666668,53.904762,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-04,2,4,41733,4,165,38,57,188,227,225,30,105,106.333336,124.98225,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-21,0,4,41371,5,88,43,84,86,38,12,90,98,99.666664,104.64706,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
2022-03-30,2,4,44066,6,56,25,127,45,40,13,431,56,63.333332,54.294117,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-03-11,4,4,41734,9,-15,54,133,66,-53,51,186,34,34.666668,42.34426,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-24,1,4,41376,6,280,50,102,45,228,56,82,72,67.666664,51.45,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-10,3,4,41354,26,201,16,39,94,220,29,67,132,101.0,68.804344,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-01,4,4,44413,17,121,37,119,93,118,16,114,60,67.666664,63.17647,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-28,4,4,41373,24,-134,15,41,138,-112,10,-109,85,85.333336,86.333336,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-04,4,4,41345,8,-19,23,69,155,1,20,85,79,86.666664,90.325,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-05,5,4,44066,13,99,24,36,82,61,41,24,82,66.0,70.85965,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-01,1,4,41364,9,-28,101,72,76,-89,17,16,67,47.666668,43.164948,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-27,2,4,41357,24,120,0,37,126,158,40,103,65,76.333336,83.10884,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-24,3,4,41732,23,234,30,54,60,222,14,67,39,46.666668,40.376236,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-18,2,4,41346,23,528,12,58,71,552,551,699,39,46.333332,42.787563,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,41365,14,239,18,105,124,281,185,197,92,91.0,92.6129,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-16,0,4,41365,1,91,0,0,180,57,57,-45,120,158.0,161.71,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-17,3,4,45536,16,207,24,52,179,230,48,482,150,108.0,112.661766,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-23,0,4,41368,23,65,11,55,65,80,33,101,43,39.333332,41.10684,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-14,0,4,45544,24,-160,0,38,149,-91,22,221,97,86.0,92.4,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-31,1,4,41375,6,121,22,90,45,84,6,131,38,38.0,51.476925,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-18,4,4,44066,12,-66,34,59,107,-26,12,-57,29,39.0,48.908165,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-07,3,4,44411,18,482,30,90,87,491,103,181,98,68.0,81.3967,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-01-20,3,4,44415,26,-123,0,38,87,-108,4,264,72,63.666668,66.48276,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-03-19,5,4,45534,27,183,0,64,133,271,4,569,45,37.333332,52.7,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-19,5,4,41734,23,277,17,43,55,279,173,107,45,42.666668,39.123077,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-18,2,4,41368,1,-21,0,0,180,24,24,-24,123,159.0,155.51086,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-13,0,4,41366,15,25,67,100,87,0,15,47,58,53.666668,52.78857,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
