Calendar_date,day_of_week_num,route_id,bus_id,stop_sequence,arrival_delay,dwell_time,travel_time_for_previous_section,scheduled_travel_time,upstream_stop_delay,origin_delay,previous_bus_delay,previous_trip_travel_time,traffic_condition,recurrent_delay,weather,temperature,day_of_week,time_of_day,factor(weather)Light_Rain,factor(weather)Light_Snow,factor(weather)Normal,factor(weather)Rain,factor(weather)Snow,factor(temperature)Cold,factor(temperature)Extra_cold,factor(temperature)Normal,factor(day_of_week)weekday,factor(day_of_week)weekend,factor(time_of_day)Afternoon_peak,factor(time_of_day)Morning_peak,factor(time_of_day)Off-peak
2022-02-27,6,4,41362,4,14,24,42,156,34,10,131,97,132.33333,96.88732,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-31,3,4,41732,1,-4,0,0,180,20,20,156,135,139.66667,154.73239,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-11,0,4,45530,13,101,79,62,95,24,24,121,80,85.666664,90.42614,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-11,2,4,41373,13,5,83,47,95,-74,12,152,76,103.333336,80.5931,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-05-02,0,4,41725,4,-4,42,36,156,28,9,106,96,95.0,97.21568,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-29,6,4,44063,6,1,22,96,52,-6,31,108,35,45.0,49.547947,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-11,4,4,41353,11,170,28,107,129,146,23,221,113,105.0,93.840576,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-14,0,4,41343,10,50,32,28,101,12,9,124,116,105.666664,115.41085,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-04-13,2,4,41728,22,-1,18,42,73,14,38,172,51,57.0,50.79208,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-11,4,4,41731,10,-15,17,39,118,-18,11,201,105,104.0,113.44681,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-21,0,4,45539,6,152,0,149,45,138,33,193,49,46.666668,51.07619,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-12,2,4,41365,5,103,21,104,104,43,43,128,121,114.333336,122.0,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-07,1,4,45544,4,-119,29,32,188,-55,9,174,94,107.0,120.07836,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-08,2,4,44067,6,185,30,89,38,120,44,138,38,41.333332,53.56129,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-22,4,4,45545,1,-3,0,0,180,33,33,148,203,172.66667,160.63889,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-16,2,4,45536,7,132,24,69,112,125,30,180,74,77.0,72.25641,Rain,Normal,weekday,MP,0,0,0,1,0,0,0,1,1,0,0,1,0
2022-03-21,0,4,41362,24,37,18,43,149,92,42,154,96,93.666664,90.823006,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-12,5,4,45537,8,67,26,74,135,77,54,281,84,93.666664,86.098595,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-10,3,4,41371,9,96,35,100,66,89,42,131,61,43.666668,43.12766,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-05,5,4,44060,10,110,50,33,101,65,11,143,98,91.333336,106.5946,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-16,2,4,41378,21,-16,21,47,108,8,-8,223,72,63.666668,66.070175,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-03,1,4,44059,21,71,32,48,108,85,45,139,73,68.666664,65.14474,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-01,1,4,41379,11,53,15,103,110,86,17,187,58,66.666664,66.03704,Light Snow,Extra cold,weekday,OP,0,1,0,0,0,0,1,0,1,0,0,0,1
2022-02-10,3,4,41729,6,89,22,120,60,61,20,296,30,34.666668,52.876923,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-14,0,4,41733,13,100,65,49,95,64,40,126,65,81.0,86.75862,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-13,6,4,41370,13,81,17,26,71,47,46,137,59,75.333336,65.833336,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-22,1,4,44413,5,35,27,108,121,17,8,144,114,110.333336,118.968254,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-04-19,1,4,44415,5,121,33,112,121,115,34,182,109,112.333336,115.297874,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-08,4,4,41369,14,81,50,60,124,72,66,234,113,102.666664,93.849464,Light Snow,Cold,weekday,OP,0,1,0,0,0,1,0,0,1,0,0,0,1
2022-01-20,3,4,41348,6,39,21,138,60,20,37,218,45,58.333332,56.0,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-05-28,5,4,44411,12,-71,17,89,123,-20,13,147,66,58.333332,44.109756,Rain,Normal,weekend,OP,0,0,0,1,0,0,0,1,0,1,0,0,1
2022-03-30,2,4,45540,4,64,51,55,188,101,19,140,205,164.66667,125.076385,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-23,6,4,41361,2,93,48,151,60,61,30,93,42,43.0,44.863636,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-30,3,4,44412,13,55,85,61,95,-40,14,185,91,89.666664,93.388885,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-04,0,4,41368,16,129,52,42,179,55,26,185,142,118.0,120.7594,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-02-10,3,4,45537,6,27,28,123,60,4,20,142,77,54.666668,53.737705,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-18,1,4,41346,13,24,22,32,82,6,10,103,55,62.0,82.6875,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-06-07,1,4,45536,3,-9,21,35,82,-2,61,103,62,54.0,45.154545,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-15,5,4,45542,11,55,14,102,129,112,11,127,63,59.666668,66.0,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-13,0,4,41377,17,97,74,130,108,62,63,166,55,56.333332,81.41036,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-13,0,4,41343,19,77,25,104,69,84,27,223,28,42.0,46.8412,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-29,5,4,44062,8,87,20,56,116,89,101,156,61,72.333336,76.344826,Rain,Normal,weekend,OP,0,0,0,1,0,0,0,1,0,1,0,0,1
2022-04-17,6,4,41357,10,56,54,33,118,23,15,176,106,105.0,103.85246,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-28,0,4,44064,5,72,26,78,104,52,22,106,90,100.666664,100.55769,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-29,4,4,41353,14,-1,29,119,157,26,52,190,80,92.333336,94.07805,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-29,6,4,41358,22,-16,13,51,73,4,23,220,43,43.333332,45.270493,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-08,4,4,44067,26,-24,15,40,94,-4,7,93,65,67.666664,68.11024,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-09,3,4,41726,27,-130,18,80,161,-40,13,324,68,50.666668,49.15948,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-22,4,4,45543,14,146,44,143,124,146,20,184,91,98.666664,94.53591,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-29,1,4,44060,27,-20,0,49,107,50,13,171,36,37.666668,42.545456,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-03-23,2,4,44065,16,73,19,47,139,85,1,303,124,106.666664,97.25373,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-17,3,4,41724,7,-15,27,40,127,9,11,97,74,81.333336,81.81301,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-07,0,4,41362,9,84,65,97,66,46,48,83,31,33.666668,41.12844,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-09,5,4,44414,21,75,28,52,88,85,43,171,52,49.333332,51.10204,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-13,4,4,41346,18,62,24,78,87,70,49,158,83,90.0,83.35099,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-26,5,4,44063,6,85,28,114,45,34,13,112,75,57.0,47.58621,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-15,4,4,41365,9,78,68,68,66,43,67,159,31,38.0,41.24074,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-23,0,4,45532,26,154,17,57,81,136,21,234,62,62.666668,80.1342,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-12,5,4,41376,24,-79,0,41,102,-40,109,307,64,71.333336,73.333336,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-19,1,4,41729,10,97,13,76,118,89,17,155,118,107.0,110.15337,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-17,1,4,41376,8,-15,17,97,155,60,17,317,93,97.333336,91.04145,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-29,6,4,41343,16,88,29,55,139,92,45,144,104,93.0,105.933334,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-16,2,4,41729,20,-61,21,35,111,-16,8,144,43,50.666668,52.072727,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-06,0,4,44413,16,36,0,39,119,83,17,116,70,75.666664,102.87755,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-21,1,4,41734,6,13,21,132,60,2,16,197,51,60.0,56.25322,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-10,0,4,41370,19,-51,45,83,93,-51,19,159,38,50.666668,51.727272,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-23,0,4,45532,16,-2,22,43,179,79,46,106,91,86.333336,105.28977,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-06,6,4,44060,10,62,53,35,118,18,34,174,96,93.333336,102.597015,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-21,4,4,41365,19,80,42,87,82,75,68,121,52,49.0,48.558823,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-31,3,4,41377,19,103,33,107,69,100,23,228,49,39.0,46.264957,Light Snow,Normal,weekday,OP,0,1,0,0,0,0,0,1,1,0,0,0,1
2022-03-17,3,4,41724,23,85,18,41,55,84,42,169,39,38.666668,39.957447,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-19,3,4,41373,8,-14,24,88,155,20,15,300,81,95.666664,92.51934,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-23,2,4,44093,10,78,22,58,118,62,10,180,98,97.333336,112.10656,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-23,3,4,44417,27,-34,13,62,147,53,12,157,43,46.333332,49.158104,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-16,2,4,44417,9,-71,54,109,66,-93,30,184,34,37.333332,41.810345,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-19,3,4,45534,12,-44,14,69,123,24,9,238,35,31.333334,40.470085,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-12,1,4,45538,7,6,31,39,127,16,12,100,91,85.0,82.58451,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-25,0,4,41372,13,69,60,41,95,12,17,212,127,104.0,89.5625,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-26,5,4,41366,6,127,37,113,45,99,86,148,56,41.666668,51.778763,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-14,1,4,41363,14,35,28,111,139,66,27,150,136,114.666664,101.495,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-28,4,4,44056,2,18,64,137,90,-19,24,103,42,51.333332,55.387096,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-15,1,4,45535,3,56,0,62,82,74,22,157,46,44.333332,47.172413,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-04,4,4,44062,14,22,51,83,157,47,15,152,94,87.0,107.77941,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-20,2,4,45529,15,172,106,72,108,103,166,233,74,62.0,58.227272,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-25,4,4,44414,7,-27,18,50,127,11,10,117,84,83.0,75.96212,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-16,5,4,44415,11,-4,20,111,129,13,16,143,77,62.333332,71.91453,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-22,6,4,44416,19,113,20,110,57,117,7,253,34,37.0,42.012985,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-28,0,4,44410,6,55,42,80,45,27,54,88,46,42.333332,52.57143,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-10,1,4,41731,20,54,42,51,111,71,17,120,41,48.666668,52.264866,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-11,4,4,41369,6,45,25,127,60,39,26,96,55,50.666668,49.7551,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-15,1,4,41375,11,48,23,99,129,77,14,188,109,88.333336,76.27586,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-29,6,4,45542,24,-95,43,27,115,-88,9,142,81,89.333336,85.639755,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-11,4,4,41731,5,71,39,117,121,30,15,139,109,104.666664,115.98305,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-18,2,4,45534,10,91,18,56,135,78,18,137,143,126.666664,111.08475,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-24,3,4,44066,4,-53,19,57,188,6,25,146,126,149.0,124.99254,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-01,1,4,41379,12,45,13,62,92,53,17,165,51,57.333332,40.62963,Light Snow,Extra cold,weekday,OP,0,1,0,0,0,0,1,0,1,0,0,0,1
2022-05-27,4,4,41346,11,-65,16,133,165,-1,11,286,58,92.333336,88.650795,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-22,1,4,41364,14,59,38,104,157,92,85,166,85,80.333336,94.60909,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-13,3,4,44415,27,-144,0,55,147,-48,15,265,52,54.666668,51.444443,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-01,4,4,44411,3,-28,0,65,82,15,26,176,55,51.333332,46.92517,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-27,2,4,41725,4,24,52,37,156,-7,10,107,124,110.0,112.342285,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-28,0,4,41353,26,103,17,36,66,96,42,261,55,50.333332,53.42857,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-08,2,4,41368,9,-45,28,70,66,-43,4,304,43,41.333332,36.22794,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-26,2,4,41370,3,-11,19,48,69,-3,11,114,63,50.0,46.6,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-14,4,4,45529,26,-142,0,48,87,-125,115,329,197,148.33333,84.4375,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-19,1,4,41351,21,90,26,45,88,103,33,205,44,52.666668,56.741936,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-14,5,4,41369,10,0,26,34,135,-13,5,278,106,120.333336,108.06802,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-22,5,4,41345,1,-21,0,0,180,12,12,134,146,167.66667,159.32143,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-05-16,0,4,45534,8,-100,0,66,155,-47,42,138,125,97.333336,95.90233,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-14,5,4,41730,11,-5,11,105,129,33,18,97,57,77.666664,66.778625,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-26,1,4,45537,14,115,52,105,139,111,13,155,108,111.333336,100.41496,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-21,5,4,41733,10,-1,16,34,135,15,7,112,124,123.333336,105.7205,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-17,4,4,41724,9,103,64,113,76,71,76,276,45,37.0,41.82353,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-26,2,4,44059,21,35,25,45,108,54,22,235,47,60.333332,68.045456,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-04,4,4,44410,14,-3,39,53,139,16,18,129,99,94.333336,92.57971,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-11,1,4,41348,1,14,0,0,180,30,30,213,224,193.66667,177.09091,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-21,4,4,44066,21,39,20,41,88,59,6,169,49,62.333332,50.9,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-04-29,4,4,41376,13,121,75,27,95,62,36,281,84,83.0,87.4,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-07,0,4,44410,13,-11,56,31,118,-51,10,114,108,97.666664,84.591835,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-18,4,4,41351,23,-95,0,53,65,-68,41,259,35,33.333332,41.822224,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-10,3,4,41730,9,79,35,125,66,71,32,183,38,44.333332,43.32653,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-18,2,4,44417,4,51,28,31,156,93,24,162,84,83.0,92.74074,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-08,4,4,44060,6,-54,22,112,68,-99,33,137,64,90.666664,54.753166,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
2022-02-22,1,4,44418,5,-6,110,105,138,-94,9,166,111,101.333336,123.45333,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-03,3,4,44063,19,56,21,58,69,62,3,240,35,50.666668,50.70968,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-03-18,4,4,41362,12,139,29,70,92,129,30,201,58,53.666668,41.971832,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-11,5,4,45532,22,24,0,84,73,56,7,228,49,53.666668,48.18232,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-24,1,4,41362,10,-9,14,39,135,-22,22,279,132,129.0,111.07614,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-02,2,4,41353,7,71,47,33,95,46,39,273,65,59.333332,68.23333,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-05-05,3,4,41730,8,26,27,71,135,49,17,223,89,81.0,90.28571,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-11,1,4,41353,26,-38,0,38,66,-31,30,295,53,56.0,51.57143,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-24,3,4,41365,17,-23,40,129,125,-4,15,222,61,84.0,82.530304,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-22,2,4,44415,26,120,10,78,94,126,7,233,66,66.333336,69.191574,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-09,2,4,45538,8,-47,16,69,155,25,48,243,87,85.666664,88.01887,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-21,0,4,44058,6,35,35,88,45,-12,-9,185,43,57.666668,53.0,Snow,Cold,weekday,OP,0,0,0,0,1,1,0,0,1,0,0,0,1
2022-04-09,5,4,41361,1,63,0,0,120,19,19,119,226,164.66667,153.33928,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-28,3,4,44059,12,1,22,101,107,47,71,120,34,46.666668,46.080807,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-12,5,4,41734,1,23,0,0,180,59,59,177,217,178.66667,160.3372,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-21,4,4,44056,12,124,30,122,107,117,26,135,59,46.666668,44.0,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-03-11,4,4,44066,26,16,0,46,81,35,8,267,57,63.666668,58.512196,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-01,1,4,41729,9,29,35,85,66,23,11,176,58,42.666668,42.216217,Light Snow,Extra cold,weekday,OP,0,1,0,0,0,0,1,0,1,0,0,0,1
2022-03-24,3,4,45531,10,19,18,32,118,17,7,314,100,106.0,110.97753,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-19,1,4,44058,12,57,23,55,123,122,35,236,51,39.0,47.376884,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-16,6,4,45543,3,9,20,39,69,17,16,110,36,38.0,42.47619,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-19,2,4,45533,19,87,44,53,69,65,6,127,99,61.666668,47.565216,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-05,1,4,44063,8,126,24,70,116,143,17,158,62,82.666664,80.03658,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-01-27,3,4,44059,11,-10,0,97,110,49,4,141,77,65.666664,67.57895,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-21,0,4,44415,16,47,0,55,159,90,133,200,208,174.66667,119.84091,Snow,Normal,weekday,MP,0,0,0,0,1,0,0,1,1,0,0,1,0
2022-01-28,4,4,41371,2,42,30,178,60,24,26,201,38,42.333332,51.423077,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-25,4,4,44414,7,14,32,53,112,26,6,211,97,79.0,78.90769,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-18,1,4,44416,13,226,76,34,82,149,9,160,75,78.666664,82.052635,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-28,0,4,45543,25,-24,34,76,57,-34,12,263,53,43.666668,45.673912,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-08,4,4,44063,17,-47,34,114,93,-49,45,176,58,69.0,69.73684,Snow,Normal,weekday,AP,0,0,0,0,1,0,0,1,1,0,1,0,0
2022-03-20,6,4,44057,3,95,22,42,55,88,11,132,38,38.333332,38.353848,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-12,2,4,45531,20,-17,22,43,111,25,24,88,50,55.0,52.941177,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-05,5,4,41733,3,7,0,38,69,38,11,126,39,37.333332,39.160713,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-12,3,4,41350,13,143,66,52,95,50,10,218,99,97.0,93.932434,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-12,2,4,41360,3,2,24,47,69,-3,14,105,47,44.0,44.64706,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-21,3,4,44410,27,18,17,84,161,119,26,158,50,46.666668,50.56818,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-18,4,4,41362,19,45,15,107,93,67,95,153,41,41.666668,45.31933,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-09,2,4,44063,16,7,16,49,139,42,11,180,85,96.333336,96.42857,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-05,3,4,41372,15,-14,46,88,97,-23,12,263,78,67.333336,57.4321,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-14,4,4,45540,15,63,23,69,65,42,25,94,42,46.0,54.875,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-08,4,4,45539,22,149,109,81,96,62,12,281,48,48.666668,62.572582,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
